genome_id	assembly_accession	sra_accession
573.29869	GCA_902703715.1	ERR3164712
573.29870	GCA_902703735.1	ERR3164711
573.29871	GCA_902703745.1	ERR3164719
573.29872	GCA_902703755.1	ERR3164713
573.29873	GCA_902703765.1	ERR3164710
573.29874	GCA_902703775.1	ERR3164716
573.29875	GCA_902703785.1	ERR3164717
573.29876	GCA_902703845.1	ERR3164736
573.29877	GCA_902703795.1	ERR3164708
573.29878	GCA_902703855.1	ERR3164723
573.29879	GCA_902703865.1	ERR3164722
573.29880	GCA_902703885.1	ERR3164729
573.29881	GCA_902703875.1	ERR3164731
573.29882	GCA_902703895.1	ERR3164734
573.29883	GCA_902703905.1	ERR3164727
573.29884	GCA_902703915.1	ERR3164737
573.29885	GCA_902703925.1	ERR3164735
573.29886	GCA_902703935.1	ERR3164726
573.29887	GCA_902703945.1	ERR3164724
573.29888	GCA_902703955.1	ERR3164732
573.29889	GCA_902703965.1	ERR3164720
573.29890	GCA_902703975.1	ERR3164728
573.29891	GCA_902703985.1	ERR3164730
573.29892	GCA_902703995.1	ERR3164725
573.29893	GCA_902704005.1	ERR3164733
573.29894	GCA_902704015.1	ERR3164738
573.29895	GCA_902704025.1	ERR3164721
573.29896	GCA_902704035.1	ERR3164747
573.29897	GCA_902704045.1	ERR3164745
573.29898	GCA_902704055.1	ERR3164741
573.29899	GCA_902704065.1	ERR3164749
573.29900	GCA_902704075.1	ERR3164756
573.29901	GCA_902704085.1	ERR3164752
573.29902	GCA_902704095.1	ERR3164754
573.29903	GCA_902704115.1	ERR3164751
573.29904	GCA_902704105.1	ERR3164758
573.29905	GCA_902704125.1	ERR3164753
573.29906	GCA_902704135.1	ERR3164755
573.29907	GCA_902704155.1	ERR3164746
573.29908	GCA_902704145.1	ERR3164743
573.29909	GCA_902704165.1	ERR3164744
573.29910	GCA_902704175.1	ERR3164739
573.29911	GCA_902704185.1	ERR3164742
573.29912	GCA_902704195.1	ERR3164750
573.29913	GCA_902704205.1	ERR3164757
573.29914	GCA_902704215.1	ERR3164748
573.29915	GCA_902704225.1	ERR3164740
573.29916	GCA_902704245.1	ERR3164762
573.29917	GCA_902704235.1	ERR3164759
573.29918	GCA_902704255.1	ERR3164767
573.29919	GCA_902704275.1	ERR3164773
573.29920	GCA_902704265.1	ERR3164780
573.29921	GCA_902704295.1	ERR3164779
573.29922	GCA_902704285.1	ERR3164761
573.29923	GCA_902704305.1	ERR3164775
573.29924	GCA_902704315.1	ERR3164760
573.29925	GCA_902704325.1	ERR3164778
573.29926	GCA_902704335.1	ERR3164772
573.29927	GCA_902704345.1	ERR3164763
573.29928	GCA_902704355.1	ERR3164774
573.29929	GCA_902704365.1	ERR3164764
573.29930	GCA_902704375.1	ERR3164768
573.29931	GCA_902704395.1	ERR3164777
573.29932	GCA_902704385.1	ERR3164766
573.29933	GCA_902704415.1	ERR3164771
573.29934	GCA_902704405.1	ERR3164769
573.29935	GCA_902704425.1	ERR3164776
573.29936	GCA_902704435.1	ERR3164631
573.29937	GCA_902704455.1	ERR3164636
573.29938	GCA_902704445.1	ERR3164648
573.29939	GCA_902704465.1	ERR3164781
573.29940	GCA_902704475.1	ERR3164653
573.29941	GCA_902704485.1	ERR3164640
573.29942	GCA_902704495.1	ERR3164627
573.29943	GCA_902704525.1	ERR3164644
573.29944	GCA_902704515.1	ERR3164633
573.29945	GCA_902704505.1	ERR3164783
573.29946	GCA_902704535.1	ERR3164628
573.29947	GCA_902704555.1	ERR3164643
573.29948	GCA_902704545.1	ERR3164629
573.29949	GCA_902704565.1	ERR3164654
573.29950	GCA_902704575.1	ERR3164782
573.29951	GCA_902704585.1	ERR3164652
573.29952	GCA_902704605.1	ERR3164650
573.29953	GCA_902704595.1	ERR3164647
573.29954	GCA_902704615.1	ERR3164638
573.29955	GCA_902704625.1	ERR3164642
573.29956	GCA_902704635.1	ERR3164634
573.29957	GCA_902704655.1	ERR3164637
573.29958	GCA_902704645.1	ERR3164770
573.29959	GCA_902704665.1	ERR3164632
573.29960	GCA_902704675.1	ERR3164635
573.29961	GCA_902704695.1	ERR3164651
573.29962	GCA_902704685.1	ERR3164646
573.29963	GCA_902704715.1	ERR3164765
573.29964	GCA_902704705.1	ERR3164630
573.29965	GCA_902704725.1	ERR3164670
573.29966	GCA_902704735.1	ERR3164666
573.29967	GCA_902704745.1	ERR3164673
573.29968	GCA_902704755.1	ERR3164656
573.29969	GCA_902704765.1	ERR3164639
573.29970	GCA_902704775.1	ERR3164645
573.29971	GCA_902704785.1	ERR3164641
573.29972	GCA_902704795.1	ERR3164655
573.29973	GCA_902704805.1	ERR3164649
573.29974	GCA_902704835.1	ERR3164660
573.29975	GCA_902704815.1	ERR3164675
573.29976	GCA_902704845.1	ERR3164662
573.29977	GCA_902704825.1	ERR3164665
573.29978	GCA_902704855.1	ERR3164657
573.29979	GCA_902704865.1	ERR3164672
573.29980	GCA_902704875.1	ERR3164667
573.29981	GCA_902704885.1	ERR3164661
573.29982	GCA_902704895.1	ERR3164669
573.29983	GCA_902704905.1	ERR3164674
573.29984	GCA_902704915.1	ERR3164671
573.29985	GCA_902704935.1	ERR3164676
573.29986	GCA_902704925.1	ERR3164658
573.29987	GCA_902704945.1	ERR3164668
573.29988	GCA_902704955.1	ERR3164659
573.29989	GCA_902704965.1	ERR3164663
573.29990	GCA_902704975.1	ERR3164664
573.29991	GCA_902704995.1	ERR3164697
573.29992	GCA_902704985.1	ERR3164702
573.29993	GCA_902705005.1	ERR3164701
573.29994	GCA_902705015.1	ERR3164698
573.29995	GCA_902705025.1	ERR3164703
573.29996	GCA_902705035.1	ERR3164700
573.29997	GCA_902705055.1	ERR3164688
573.29998	GCA_902705045.1	ERR3164699
573.29999	GCA_902705145.1	ERR3164682
573.30000	GCA_902705065.1	ERR3164689
573.30001	GCA_902705075.1	ERR3164686
573.30002	GCA_902705095.1	ERR3164679
573.30003	GCA_902705085.1	ERR3164683
573.30004	GCA_902705105.1	ERR3164693
573.30005	GCA_902705115.1	ERR3164694
573.30006	GCA_902705125.1	ERR3164687
573.30007	GCA_902705155.1	ERR3164680
573.30008	GCA_902705135.1	ERR3164691
573.30009	GCA_902705165.1	ERR3164696
573.30010	GCA_902705175.1	ERR3164681
573.30011	GCA_902705185.1	ERR3164678
573.30012	GCA_902705195.1	ERR3164692
573.30013	GCA_902705205.1	ERR3164695
573.30014	GCA_902705215.1	ERR3164677
573.30015	GCA_902705225.1	ERR3164690
573.30016	GCA_902705235.1	ERR3164684
573.30017	GCA_902705245.1	ERR3164685
573.31059		SRR1610074
573.31060		SRR1610079
573.31061		SRR1610080
573.31062		SRR1610081
573.31063		SRR1610082
573.31064		SRR1610083
573.31065		SRR1610078
573.31066		SRR1610075
573.31067		SRR1610077
573.31068		SRR1610085
573.31069		SRR1610084
573.31070		SRR1610092
573.31071		SRR1610093
573.31072		SRR1610087
573.31073		SRR1610086
573.31074		SRR1610094
573.31075		SRR1610096
573.31076		SRR1610090
573.31077		SRR1610089
573.31078		SRR1610088
573.31079		SRR1610099
573.31080		SRR1610097
573.31081		SRR1610100
573.31082		SRR1610101
573.31083		SRR1610102
573.31084		SRR1610103
573.31085		ERR971972
573.31086		ERR971984
573.31087		ERR971993
573.31088		ERR971999
573.31089		ERR971978
573.31090		ERR972015
573.31091		ERR926371
573.31092		ERR971961
573.31093		ERR926437
573.31094		ERR971974
573.31095		ERR972014
573.31096		ERR971949
573.31097		ERR972013
573.31098		ERR971967
573.31099		ERR926436
573.31100		ERR972012
573.31101		ERR971959
573.31102		ERR971951
573.31103		ERR972019
573.31104		ERR926407
573.31105		ERR971996
573.31106		ERR972030
573.31107		ERR971976
573.31108		ERR972009
573.31109		ERR972006
573.31110		ERR972004
573.31111		ERR971982
573.31112		ERR972010
573.31113		ERR972016
573.31114		ERR972025
573.31115		ERR972026
573.31116		ERR972017
573.31117		ERR971986
573.31118		ERR972028
573.31119		ERR971955
573.31120		ERR972020
573.31121		ERR971977
573.31122		ERR971965
573.31123		ERR971998
573.31124		ERR971975
573.31126		ERR971985
573.31127		ERR972022
573.31128		ERR972031
573.31129		ERR972018
573.31130		ERR972007
573.31131		ERR972003
573.31132		ERR926439
573.31133		ERR971980
573.31134		ERR972029
573.31135		ERR971948
573.31136		ERR972027
573.31137		ERR971960
573.31138		ERR971964
573.31139		ERR926441
573.31140		ERR971957
573.31141		ERR972005
573.31142		ERR926438
573.31143		ERR971997
573.31144		ERR972000
573.31146		ERR972011
573.31147		ERR972021
573.31599	GCA_013055785.1	
573.31600	GCA_013055845.1	
573.31601	GCA_013055865.1	
573.31602	GCA_013055875.1	
573.31603	GCA_013055905.1	
573.31604	GCA_013055915.1	
573.31605	GCA_013055955.1	
573.31606	GCA_013055945.1	
573.31607	GCA_013055965.1	
573.31608	GCA_013055995.1	
573.31609	GCA_013056015.1	
573.31610	GCA_013056095.1	
573.31611	GCA_013056105.1	
573.31612	GCA_013056085.1	
573.31613	GCA_013056045.1	
573.31614	GCA_013056065.1	
573.31615	GCA_013056145.1	
573.31616	GCA_013056165.1	
573.31617	GCA_013056175.1	
573.31618	GCA_013056205.1	
573.31619	GCA_013056225.1	
573.31620	GCA_013056245.1	
573.31621	GCA_013056275.1	
573.31622	GCA_013056265.1	
573.31623	GCA_013056305.1	
573.31624	GCA_013056325.1	
573.31625	GCA_013056335.1	
573.31883	GCA_903171895.1	ERS4556739
573.31884	GCA_903171855.1	ERS4556734
573.31885	GCA_903171875.1	ERS4556738
573.31886	GCA_903171885.1	ERS4556740
573.31887	GCA_903171865.1	ERS4556737
573.31890	GCA_903171925.1	ERS4556741
573.32279	GCA_013603615.1	SRR5283489
573.33113		SRR9858976
573.33114		SRR9858866
573.33115		SRR9858655
573.33116		SRR9858961
573.33117		SRR9858682
573.33118		SRR9858690
573.33119		SRR9858687
573.33120		SRR9858828
573.33121		SRR9858873
573.33122		SRR9858652
573.33123		SRR9858738
573.33124		SRR9858751
573.33125		SRR9858819
573.33126		SRR9858657
573.33127		SRR9858660
573.33128		SRR9858735
573.33129		SRR9858854
573.33130		SRR9858765
573.33131		SRR9858753
573.33132		SRR9858707
573.33133		SRR9858673
573.33134		SRR9858654
573.33135		SRR9858825
573.33136		SRR9858953
573.33137		SRR9858952
573.33138		SRR9858840
573.33139		SRR9858966
573.33140		SRR9858892
573.33141		SRR9858698
573.33142		SRR9858968
573.33143		SRR9858944
573.33144		SRR9858958
573.33145		SRR9858971
573.33146		SRR9858898
573.33147		SRR9858859
573.33148		SRR9858666
573.33149		SRR9858644
573.33150		SRR9858816
573.33151		SRR9858760
573.33152		SRR9858679
573.33153		SRR9858724
573.33154		SRR9858771
573.33155		SRR9858829
573.33156		SRR9858837
573.33157		SRR9858978
573.33158		SRR9858913
573.33159		SRR9858658
573.33160		SRR9858939
573.33161		SRR9858905
573.33162		SRR9858830
573.33163		SRR9858734
573.33164		SRR9858711
573.33165		SRR9858777
573.33166		SRR9858683
573.33167		SRR9858675
573.33168		SRR9858875
573.33169		SRR9858904
573.33170		SRR9858899
573.33171		SRR9858879
573.33172		SRR9858883
573.33173		SRR9858929
573.33174		SRR9858921
573.33175		SRR9858946
573.33176		SRR9858932
573.33177		SRR9858870
573.33178		SRR9858833
573.33179		SRR9858792
573.33180		SRR9858778
573.33181		SRR9858674
573.33182		SRR9858671
573.33183		SRR9858942
573.33184		SRR9858783
573.33185		SRR9858766
573.33186		SRR9858733
573.33187		SRR9858791
573.33188		SRR9858681
573.33189		SRR9858720
573.33190		SRR9858810
573.33191		SRR9858908
573.33192		SRR9858880
573.33193		SRR9858911
573.33194		SRR9858665
573.33195		SRR9858659
573.33196		SRR9858967
573.33197		SRR9858672
573.33198		SRR9858704
573.33199		SRR9858701
573.33200		SRR9858725
573.33201		SRR9858920
573.33202		SRR9858841
573.33203		SRR9858914
573.33204		SRR9858940
573.33205		SRR9858836
573.33206		SRR9858949
573.33207		SRR9858951
573.33208		SRR9858668
573.33209		SRR9858768
573.33210		SRR9858894
573.33211		SRR9858943
573.33212		SRR9858965
573.33213		SRR9858714
573.33214		SRR9858820
573.33215		SRR9858736
573.33216		SRR9858848
573.33217		SRR9858853
573.33218		SRR9858852
573.33219		SRR9858906
573.33220		SRR9858885
573.33221		SRR9858661
573.33222		SRR9858713
573.33223		SRR9858664
573.33224		SRR9858796
573.33225		SRR9858699
573.33226		SRR9858708
573.33227		SRR9858780
573.33228		SRR9858656
573.33229		SRR9858710
573.33230		SRR9858927
573.33231		SRR9858931
573.33232		SRR9858909
573.33233		SRR9858970
573.33235		SRR9858799
573.33236		SRR9858823
573.33237		SRR9858878
573.33238		SRR9858807
573.33239		SRR9858817
573.33242		SRR9858696
573.33245		SRR9858868
573.33246		SRR9858896
573.33247		SRR9858874
573.33248		SRR9858887
573.33249		SRR9858960
573.33250		SRR9858956
573.33251		SRR9858923
573.33252		SRR9858900
573.33253		SRR9858857
573.33254		SRR9858845
573.33256		SRR9858818
573.33257		SRR9858795
573.33258		SRR9858700
573.33259		SRR9858688
573.33260		SRR9858677
573.33261		SRR9858741
573.33262		SRR9858744
573.33263		SRR9858827
573.33264		SRR9858746
573.33265		SRR9858872
573.33266		SRR9858977
573.33267		SRR9858974
573.33268		SRR9858821
573.33269		SRR9858979
573.33270		SRR9858924
573.33271		SRR9858925
573.33272		SRR9858972
573.33273		SRR9858917
573.33274		SRR9858692
573.33275		SRR9858689
573.33276		SRR9858686
573.33277		SRR9858980
573.33278		SRR9858706
573.33279		SRR9858731
573.33280		SRR9858839
573.33281		SRR9858842
573.33282		SRR9858786
573.33283		SRR9858757
573.33284		SRR9858748
573.33285		SRR9858756
573.33286		SRR9858835
573.33287		SRR9858804
573.33288		SRR9858832
573.33289		SRR9858891
573.33290		SRR9858861
573.33291		SRR9858721
573.33292		SRR9858863
573.33293		SRR9858726
573.33294		SRR9858722
573.33295		SRR9858642
573.33296		SRR9858693
573.33297		SRR9858695
573.33298		SRR9858882
573.33299		SRR9858871
573.33300		SRR9858808
573.33301		SRR9858802
573.33302		SRR9858732
573.33303		SRR9858797
573.33304		SRR9858844
573.33305		SRR9858790
573.33306		SRR9858824
573.33307		SRR9858737
573.33308		SRR9858743
573.33309		SRR9858776
573.33310		SRR9858813
573.33311		SRR9858926
573.33312		SRR9858948
573.33313		SRR9858831
573.33314		SRR9858912
573.33315		SRR9858975
573.33316		SRR9858903
573.33317		SRR9858723
573.33318		SRR9858862
573.33319		SRR9858889
573.33320		SRR9858888
573.33321		SRR9858749
573.33323		SRR9858910
573.33325		SRR9858877
573.33326		SRR9858955
573.33327		SRR9858643
573.33329		SRR9858653
573.33330		SRR9858727
573.33331		SRR9858834
573.33332		SRR9858729
573.33333		SRR9858916
573.33334		SRR9858762
573.33335		SRR9858897
573.33336		SRR9858847
573.33337		SRR9858788
573.33338		SRR9858945
573.33339		SRR9858934
573.33340		SRR9858651
573.33341		SRR9858705
573.33342		SRR9858663
573.33343		SRR9858650
573.33344		SRR9858895
573.33345		SRR9858856
573.33346		SRR9858918
573.33347		SRR9858928
573.33348		SRR9858712
573.33349		SRR9858728
573.33350		SRR9858745
573.33351		SRR9858779
573.33352		SRR9858798
573.33353		SRR9858801
573.33354		SRR9858936
573.33355		SRR9858773
573.33356		SRR9858763
573.33357		SRR9858782
573.33358		SRR9858800
573.33359		SRR9858973
573.33360		SRR9858784
573.33361		SRR9858957
573.33362		SRR9858691
573.33363		SRR9858740
573.33364		SRR9858684
573.33365		SRR9858730
573.33366		SRR9858772
573.33368		SRR9858789
573.33369		SRR9858785
573.33370		SRR9858803
573.33371		SRR9858851
573.33372		SRR9858893
573.33373		SRR9858742
573.33374		SRR9858641
573.33375		SRR9858719
573.33376		SRR9858747
573.33377		SRR9858881
573.33378		SRR9858922
573.33379		SRR9858915
573.33381		SRR9858694
573.33383		SRR9858755
573.33384		SRR9858964
573.33385		SRR9858869
573.33386		SRR9858933
573.33387		SRR9858884
573.33388		SRR9858938
573.33391		SRR1508830
573.33392	GCA_000764615.1	SRR1508819
573.33393		SRR1508832
573.33394		SRR1508831
573.33395		SRR1508835
573.33396		SRR1508837
573.33397		SRR1508834
573.33398		SRR1508833
573.33399		SRR1508838
573.33400		SRR1508836
573.33401		SRR1508841
573.33402		SRR1508840
573.33403		SRR1508839
573.33404		SRR1508852
573.33405		SRR1508851
573.33406		SRR1508845
573.33407		SRR1508848
573.33408		SRR1508844
573.33409		SRR1508849
573.33410		SRR1508847
573.33411		SRR1508846
573.33412		SRR1508850
573.33413		SRR1508842
573.33414		SRR1508843
573.33415		SRR1508822
573.33416		SRR1508824
573.33417		SRR1508823
573.33418		SRR1508825
573.33419		SRR1508826
573.33420		SRR1508829
573.33421		SRR1508827
573.33422		SRR1508821
573.33433		SRR9858843
573.33434		SRR9858954
573.33435		SRR9858867
573.33436		SRR9858764
573.33437		SRR9858767
573.33438		SRR9858648
573.33439		SRR9858849
573.34234	GCA_904863125.1	ERR1023722
573.34237	GCA_904863175.1	ERR1023649
573.34239	GCA_904863195.1	ERR1008692
573.34246	GCA_904863325.1	ERR1015287
573.34248	GCA_904863355.1	ERR1008705
573.34250	GCA_904863395.1	ERR1008715
573.34252	GCA_904863415.1	ERR1015321
573.34254	GCA_904863435.1	SRR6175453
573.34255	GCA_904864445.1	ERR1023648
573.34261	GCA_904864535.1	ERR1008766
573.34262	GCA_904864545.1	ERR1023673
573.34278	GCA_904865785.1	ERR1008700
573.34283	GCA_904866185.1	ERR1023672
573.34284	GCA_904866195.1	ERR1008779
573.34294	GCA_904866405.1	ERR1008738
573.34297	GCA_904866425.1	ERR1023796
573.34302	GCA_904866515.1	ERR1015306
573.35513	GCA_016629585.1	SRR5665581
573.37659	GCA_018271545.1	ERR2743736
573.37661	GCA_018271625.1	ERR2743745
573.4041	GCF_900084205.1	ERR474486
573.4042	GCF_900084585.1	ERR474544
573.4043	GCF_900084605.1	ERR474547
573.4044	GCF_900084615.1	ERR474548
573.4045	GCF_900084625.1	ERR474551
573.4046	GCF_900084655.1	ERR474559
573.4047	GCF_900084665.1	ERR486274
573.4048	GCF_900084705.1	ERR486285
573.4049	GCF_900084715.1	ERR486288
573.4050	GCF_900084725.1	ERR486289
573.4051	GCF_900084755.1	ERR486292
573.4052	GCF_900084765.1	ERR486294
573.4053	GCF_900084775.1	ERR486298
573.4054	GCF_900084785.1	ERR486302
573.4055	GCF_900084795.1	ERR486299
573.4056	GCF_900084805.1	ERR486305
573.4057	GCF_900084815.1	ERR486310
573.4058	GCF_900084825.1	ERR486316
573.4059	GCF_900084835.1	ERR486311
573.4060	GCF_900084845.1	ERR486312
573.4061	GCF_900084855.1	ERR486323
573.4062	GCF_900084865.1	ERR486326
573.4063	GCF_900084875.1	ERR486322
573.4064	GCF_900084885.1	ERR486321
573.4065	GCF_900084895.1	ERR486332
573.4066	GCF_900084905.1	ERR486328
573.4067	GCF_900084915.1	ERR486333
573.4068	GCF_900084935.1	ERR486335
573.4069	GCF_900084945.1	ERR486336
573.4070	GCF_900084955.1	ERR486337
573.4071	GCF_900084965.1	ERR486343
573.4072	GCF_900084975.1	ERR486345
573.4073	GCF_900084985.1	ERR486346
573.4074	GCF_900084995.1	ERR486347
573.4075	GCF_900085005.1	ERR486349
573.4076	GCF_900085015.1	ERR486351
573.4077	GCF_900085025.1	ERR486350
573.4078	GCF_900085035.1	ERR486352
573.4079	GCF_900085045.1	ERR486353
573.4080	GCF_900085065.1	ERR486356
573.4081	GCF_900085075.1	ERR486358
573.4082	GCF_900085085.1	ERR486359
573.4083	GCF_900085095.1	ERR486361
573.4084	GCF_900085105.1	ERR486360
573.4085	GCF_900085115.1	ERR486362
573.4086	GCF_900085125.1	ERR486365
573.4087	GCF_900085135.1	ERR486366
573.4088	GCF_900085145.1	ERR486367
573.4089	GCF_900085155.1	ERR486372
573.4090	GCF_900085165.1	ERR486370
573.4091	GCF_900085175.1	ERR486369
573.4092	GCF_900085185.1	ERR486374
573.4093	GCF_900085195.1	ERR486375
573.4094	GCF_900085205.1	ERR486376
573.4095	GCF_900085215.1	ERR486378
573.4096	GCF_900085225.1	ERR486379
573.4097	GCF_900085245.1	ERR486383
573.4098	GCF_900085235.1	ERR486381
573.4099	GCF_900085255.1	ERR486387
573.4100	GCF_900085265.1	ERR486389
573.4101	GCF_900085275.1	ERR486388
573.4102	GCF_900085285.1	ERR486390
573.4103	GCF_900085295.1	ERR486391
573.4104	GCF_900085305.1	ERR486392
573.4105	GCF_900085315.1	ERR486393
573.4106	GCF_900085325.1	ERR486394
573.4107	GCF_900085335.1	ERR486396
573.4108	GCF_900085345.1	ERR486397
573.4109	GCF_900085355.1	ERR486398
573.4110	GCF_900085365.1	ERR486399
573.4111	GCF_900085375.1	ERR486400
573.4112	GCF_900085385.1	ERR486401
573.4113	GCF_900085395.1	ERR486402
573.4114	GCF_900085405.1	ERR486403
573.4115	GCF_900085415.1	ERR486404
573.4116	GCF_900085425.1	ERR486405
573.4117	GCF_900085435.1	ERR486406
573.4118	GCF_900085445.1	ERR486407
573.4119	GCF_900085455.1	ERR486408
573.4120	GCF_900085465.1	ERR486409
573.4121	GCF_900085475.1	ERR486410
573.4122	GCF_900085485.1	ERR486411
573.4123	GCF_900085495.1	ERR486412
573.4124	GCF_900085505.1	ERR486413
573.4125	GCF_900085515.1	ERR486415
573.4126	GCF_900085525.1	ERR486414
573.4127	GCF_900085535.1	ERR486416
573.4128	GCF_900085545.1	ERR486417
573.4129	GCF_900085555.1	ERR486418
573.4130	GCF_900085575.1	ERR486420
573.4131	GCF_900085565.1	ERR486419
573.4132	GCF_900085595.1	ERR486422
573.4133	GCF_900085585.1	ERR486421
573.4134	GCF_900085615.1	ERR486424
573.4135	GCF_900085605.1	ERR486423
573.4136	GCF_900085635.1	ERR486427
573.4137	GCF_900085625.1	ERR486426
573.4138	GCF_900085645.1	ERR486429
573.4139	GCF_900085655.1	ERR486430
573.4140	GCF_900085665.1	ERR486428
573.4141	GCF_900085675.1	ERR486431
573.4142	GCF_900085685.1	ERR486456
573.4143	GCF_900085695.1	ERR486455
573.4144	GCF_900085705.1	ERR486441
573.4145	GCF_900085715.1	ERR486457
573.4146	GCF_900085725.1	ERR486458
573.4147	GCF_900085735.1	ERR486459
573.4148	GCF_900085745.1	ERR486460
573.4149	GCF_900085755.1	ERR486461
573.4150	GCF_900085765.1	ERR486462
573.4151	GCF_900085775.1	ERR486463
573.4152	GCF_900085785.1	ERR486464
573.4153	GCF_900085795.1	ERR486465
573.4154	GCF_900085805.1	ERR486466
573.4155	GCF_900085815.1	ERR486468
573.4156	GCF_900085825.1	ERR486469
573.4157	GCF_900085835.1	ERR486467
573.4158	GCF_900085845.1	ERR486501
573.4159	GCF_900085855.1	ERR486500
573.4160	GCF_900085865.1	ERR486470
573.4161	GCF_900085875.1	ERR486472
573.4162	GCF_900085885.1	ERR486502
573.4163	GCF_900085895.1	ERR486505
573.4164	GCF_900085905.1	ERR486504
573.4165	GCF_900085915.1	ERR486506
573.4166	GCF_900085925.1	ERR486507
573.4167	GCF_900085935.1	ERR486510
573.4168	GCF_900085955.1	ERR486508
573.4169	GCF_900085945.1	ERR486511
573.4170	GCF_900085965.1	ERR486512
573.4171	GCF_900085975.1	ERR486515
573.4172	GCF_900085985.1	ERR486517
573.4173	GCF_900085995.1	ERR486518
573.4174	GCF_900086005.1	ERR486513
573.4175	GCF_900086015.1	ERR486514
573.4176	GCF_900086025.1	ERR486519
573.4177	GCF_900086035.1	ERR486749
573.4178	GCF_900086045.1	ERR486751
573.4179	GCF_900086055.1	ERR486750
573.4180	GCF_900086065.1	ERR486753
573.4181	GCF_900086075.1	ERR486754
573.4182	GCF_900086085.1	ERR486755
573.4183	GCF_900086095.1	ERR486756
573.4184	GCF_900086105.1	ERR486757
573.4185	GCF_900086115.1	ERR486758
573.4186	GCF_900086125.1	ERR486759
573.4187	GCF_900086135.1	ERR486760
573.4188	GCF_900086145.1	ERR486762
573.4189	GCF_900086155.1	ERR486761
573.4190	GCF_900086165.1	ERR486763
573.4191	GCF_900086175.1	ERR486764
573.4192	GCF_900086185.1	ERR486766
